"source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation","species","target_taxon","target_taxon_genus","target_taxon_species"
"GBIF:6303257","Achillea millefolium borealis","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Achillea | Achillea millefolium | Achillea millefolium borealis",NA,"flowersVisitedBy","GBIF:7946948","Philanthus bilunatus","Animalia | Arthropoda | Insecta | Hymenoptera | Crabronidae | Philanthus | Philanthus bilunatus",NA,51.0560837777,-114.0538681122,"https://www.inaturalist.org/observations/90083692","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Achillea millefolium","species","Philanthus","Philanthus bilunatus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0852428845,-114.1670911173,"https://www.inaturalist.org/observations/92709209","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",51.01508055,-114.01033055,"https://www.inaturalist.org/observations/92686555","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:4299368","Vanessa cardui","Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Vanessa | Vanessa cardui","adult",51.0481359,-114.04578985,"https://www.inaturalist.org/observations/166743353","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Vanessa","Vanessa cardui"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1924106","Glaucopsyche lygdamus","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Glaucopsyche | Glaucopsyche lygdamus","adult",51.0481359,-114.04578985,"https://www.inaturalist.org/observations/166742418","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Glaucopsyche","Glaucopsyche lygdamus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.0462256289,-114.0375435447,"https://www.inaturalist.org/observations/166614559","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.10446516,-114.1671722857,"https://www.inaturalist.org/observations/92362975","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera","adult",51.0563831522,-114.0084783788,"https://www.inaturalist.org/observations/92362807","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1946865","Ochlodes sylvanoides","Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Ochlodes | Ochlodes sylvanoides","adult",50.9948383333,-114.145115,"https://www.inaturalist.org/observations/92323371","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Ochlodes","Ochlodes sylvanoides"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,50.9949035619,-114.1453872466,"https://www.inaturalist.org/observations/92323363","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,50.994796,-114.145396,"https://www.inaturalist.org/observations/92323362","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,50.9948383333,-114.145115,"https://www.inaturalist.org/observations/92323361","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",50.994847,-114.145289,"https://www.inaturalist.org/observations/92323360","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1924106","Glaucopsyche lygdamus","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Glaucopsyche | Glaucopsyche lygdamus","adult",50.9201289,-113.9441417,"https://www.inaturalist.org/observations/166105569","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Glaucopsyche","Glaucopsyche lygdamus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1924106","Glaucopsyche lygdamus","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Glaucopsyche | Glaucopsyche lygdamus","adult",50.9201289,-113.9441417,"https://www.inaturalist.org/observations/166105481","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Glaucopsyche","Glaucopsyche lygdamus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1924106","Glaucopsyche lygdamus","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Glaucopsyche | Glaucopsyche lygdamus","adult",50.9198854125,-113.9446137692,"https://www.inaturalist.org/observations/166105371","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Glaucopsyche","Glaucopsyche lygdamus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.0260195,-113.9978033333,"https://www.inaturalist.org/observations/92055824","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1785728","Feltia jaculifera","Animalia | Arthropoda | Insecta | Lepidoptera | Noctuidae | Feltia | Feltia jaculifera","adult",50.9275359191,-113.9201528952,"https://www.inaturalist.org/observations/91912305","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Feltia","Feltia jaculifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1340369","Bombus huntii","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus huntii",NA,50.9275359191,-113.9201528952,"https://www.inaturalist.org/observations/91911816","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Bombus","Bombus huntii"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",50.9948664485,-114.1454308871,"https://www.inaturalist.org/observations/13764406","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.1177596049,-114.1823413781,"https://www.inaturalist.org/observations/13677455","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,50.9390244773,-113.9064059034,"https://www.inaturalist.org/observations/91691354","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",50.9390244773,-113.9064059034,"https://www.inaturalist.org/observations/91691080","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",50.9390244773,-113.9064059034,"https://www.inaturalist.org/observations/91690786","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",50.9358055556,-113.9059444444,"https://www.inaturalist.org/observations/91690053","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,50.9356722222,-113.9056305556,"https://www.inaturalist.org/observations/91690052","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1924106","Glaucopsyche lygdamus","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Glaucopsyche | Glaucopsyche lygdamus","adult",51.1078033544,-113.9224643837,"https://www.inaturalist.org/observations/165380795","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Glaucopsyche","Glaucopsyche lygdamus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",50.8942742502,-114.0618749527,"https://www.inaturalist.org/observations/91531187","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1946865","Ochlodes sylvanoides","Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Ochlodes | Ochlodes sylvanoides","adult",51.0436511545,-114.0177083867,"https://www.inaturalist.org/observations/91355504","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Ochlodes","Ochlodes sylvanoides"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5870368","Bombus cryptarum","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus cryptarum","adult",51.0885616512,-114.1745896594,"https://www.inaturalist.org/observations/90946185","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Bombus","Bombus cryptarum"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0915323252,-114.1748228372,"https://www.inaturalist.org/observations/90730540","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",51.0886644407,-114.174494174,"https://www.inaturalist.org/observations/90730136","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1340369","Bombus huntii","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus huntii",NA,51.0554622003,-114.1451839545,"https://www.inaturalist.org/observations/12481729","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Bombus","Bombus huntii"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0274611667,-113.9964216667,"https://www.inaturalist.org/observations/90621834","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1946865","Ochlodes sylvanoides","Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Ochlodes | Ochlodes sylvanoides","adult",51.0274611667,-113.9964216667,"https://www.inaturalist.org/observations/90620333","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Ochlodes","Ochlodes sylvanoides"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5870368","Bombus cryptarum","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus cryptarum","adult",50.9096447541,-114.0527533758,"https://www.inaturalist.org/observations/90570667","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Bombus","Bombus cryptarum"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1879970","Crambus perlellus","Animalia | Arthropoda | Insecta | Lepidoptera | Crambidae | Crambus | Crambus perlellus","adult",51.0239666667,-113.998375,"https://www.inaturalist.org/observations/90461585","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Crambus","Crambus perlellus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1671461","Villa fulviana","Animalia | Arthropoda | Insecta | Diptera | Bombyliidae | Villa | Villa fulviana",NA,51.0276111667,-113.9966283333,"https://www.inaturalist.org/observations/90457450","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Villa","Villa fulviana"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.0273971667,-113.995445,"https://www.inaturalist.org/observations/90076887","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137791","Pontia occidentalis","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pontia | Pontia occidentalis","adult",51.0273166667,-113.9953216667,"https://www.inaturalist.org/observations/90076602","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pontia","Pontia occidentalis"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.008499,-114.095816,"https://www.inaturalist.org/observations/90060269","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1340347","Bombus rufocinctus","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Bombus | Bombus rufocinctus",NA,51.00751,-114.0962110001,"https://www.inaturalist.org/observations/90060263","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Bombus","Bombus rufocinctus"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.007359,-114.096243,"https://www.inaturalist.org/observations/90060262","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1915492","Cercyonis pegala","Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Cercyonis | Cercyonis pegala","adult",51.0071205,-114.0963544999,"https://www.inaturalist.org/observations/90060260","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Cercyonis","Cercyonis pegala"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:8133678","Thymelicus lineola","Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Thymelicus | Thymelicus lineola","adult",51.005461,-114.097922,"https://www.inaturalist.org/observations/90060250","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Thymelicus","Thymelicus lineola"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:5137672","Colias philodice","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Colias | Colias philodice","adult",51.0052075,-114.0982815,"https://www.inaturalist.org/observations/90060246","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Colias","Colias philodice"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.004947,-114.098722,"https://www.inaturalist.org/observations/90060243","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.007885,-114.096431,"https://www.inaturalist.org/observations/90050886","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1894342","Euptoieta claudia","Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Euptoieta | Euptoieta claudia","adult",51.0262333333,-113.9980783333,"https://www.inaturalist.org/observations/89817718","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Euptoieta","Euptoieta claudia"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:8133678","Thymelicus lineola","Animalia | Arthropoda | Insecta | Lepidoptera | Hesperiidae | Thymelicus | Thymelicus lineola","adult",50.994762,-114.144615,"https://www.inaturalist.org/observations/89797712","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Thymelicus","Thymelicus lineola"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.0423055556,-114.0228916667,"https://www.inaturalist.org/observations/89784427","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.023225,-113.99987,"https://www.inaturalist.org/observations/89741346","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1915492","Cercyonis pegala","Animalia | Arthropoda | Insecta | Lepidoptera | Nymphalidae | Cercyonis | Cercyonis pegala","adult",51.0913496084,-114.1759503031,"https://www.inaturalist.org/observations/89376597","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Cercyonis","Cercyonis pegala"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1920496","Pieris rapae","Animalia | Arthropoda | Insecta | Lepidoptera | Pieridae | Pieris | Pieris rapae","adult",51.0260971667,-113.9976883333,"https://www.inaturalist.org/observations/89284089","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Pieris","Pieris rapae"
"GBIF:2965354","Medicago falcata","Plantae | Tracheophyta | Magnoliopsida | Fabales | Fabaceae | Medicago | Medicago falcata",NA,"flowersVisitedBy","GBIF:1341976","Apis mellifera","Animalia | Arthropoda | Insecta | Hymenoptera | Apidae | Apis | Apis mellifera",NA,51.02555,-113.9978416667,"https://www.inaturalist.org/observations/89283906","http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.","Medicago sativa","species","Apis","Apis mellifera"
